Order_ID,Order_Date,Customer_Name,Category,Product_Name,Quantity,Unit_Price,Sales,Profit,Region,City,Payment_Method,Rating
ORD02898,2024-03-23,Customer_38,Furniture,Desk,8,21982.59,175860.72,30994.46,East,Guwahati,Net Banking,4.8
ORD02899,2024-07-04,Customer_5,Office Supplies,Stapler,1,667.71,667.71,235.42,South,Hyderabad,COD,4.8
ORD02900,2025-03-05,Customer_6,Office Supplies,Stapler,9,240.56,2165.04,753.39,South,Bangalore,Card,4.2
ORD02901,2024-08-06,Customer_38,Furniture,Bookshelf,3,8366.77,25100.31,4863.73,South,Chennai,Net Banking,4.0
ORD02902,2024-11-11,Customer_71,Office Supplies,Scissors,1,215.18,215.18,75.4,South,Hyderabad,COD,4.4
ORD02903,2024-09-07,Customer_27,Furniture,Desk,2,12610.78,25221.56,5371.89,West,Ahmedabad,COD,4.0
ORD02904,2024-06-29,Customer_91,Office Supplies,Folder,3,136.2,408.6,177.27,East,Kolkata,Net Banking,1.4
ORD02905,2024-12-18,Customer_17,Electronics,Laptop,1,60796.05,60796.05,7727.58,East,Kolkata,Net Banking,3.8
ORD02906,2024-08-19,Customer_42,Furniture,Desk,1,7615.69,7615.69,1299.57,South,Chennai,Card,1.5
ORD02907,2025-03-25,Customer_59,Electronics,Monitor,4,22402.31,89609.24,14424.24,South,Chennai,Net Banking,1.8
ORD02908,2024-10-13,Customer_15,Furniture,Wardrobe,7,32560.64,227924.48,38403.62,South,Chennai,UPI,4.5
ORD02909,2024-08-06,Customer_61,Furniture,Bookshelf,2,6220.27,12440.54,2910.98,West,Pune,COD,4.3
ORD02910,2024-05-22,Customer_3,Office Supplies,Printer Paper,4,1329.75,5319.0,1517.27,North,Chandigarh,Net Banking,1.3
ORD02911,2024-12-17,Customer_95,Furniture,Chair,5,12445.13,62225.65,9349.84,West,Surat,Net Banking,2.2
ORD02912,2024-07-27,Customer_53,Furniture,Cupboard,6,23221.7,139330.2,20300.27,North,Delhi,Net Banking,1.6
ORD02913,2024-06-11,Customer_53,Office Supplies,Stapler,5,212.33,1061.65,362.57,North,Chandigarh,UPI,3.6
ORD02914,2024-06-18,Customer_32,Office Supplies,Folder,2,86.08,172.16,68.82,North,Chandigarh,Net Banking,1.6
ORD02915,2024-08-21,Customer_31,Office Supplies,Stapler,6,477.09,2862.54,1010.18,South,Chennai,COD,3.5
ORD02916,2024-06-23,Customer_6,Furniture,Table,8,17920.94,143367.52,24438.63,North,Lucknow,Card,3.4
ORD02917,2024-12-17,Customer_60,Electronics,Mobile,3,42317.0,126951.0,21475.09,North,Lucknow,COD,4.3
ORD02918,2024-05-21,Customer_3,Furniture,Bookshelf,1,4210.49,4210.49,1006.27,South,Kochi,UPI,4.9
ORD02919,2025-02-13,Customer_17,Furniture,Table,2,15388.32,30776.64,5721.56,North,Jaipur,Net Banking,4.3
ORD02920,2025-03-26,Customer_95,Electronics,Headphones,5,10250.51,51252.55,12396.35,East,Patna,Card,1.2
ORD02921,2025-03-12,Customer_25,Furniture,Cupboard,6,16122.93,96737.58,17023.4,West,Surat,UPI,1.4
ORD02922,2024-03-14,Customer_42,Furniture,Cupboard,5,23964.9,119824.5,20138.2,South,Chennai,COD,4.5
ORD02923,2025-03-10,Customer_74,Office Supplies,Pen,1,86.93,86.93,45.96,North,Jaipur,Net Banking,4.9
ORD02924,2024-04-13,Customer_77,Furniture,Chair,3,5267.61,15802.83,3106.76,North,Lucknow,COD,3.8
ORD02925,2024-02-06,Customer_82,Furniture,Chair,5,10253.12,51265.6,9783.81,North,Chandigarh,Card,3.7
ORD02926,2024-02-29,Customer_74,Office Supplies,Marker,5,90.27,451.35,192.43,North,Jaipur,Card,3.9
ORD02927,2024-12-22,Customer_29,Office Supplies,Highlighter,2,102.34,204.68,103.52,South,Kochi,COD,4.7
ORD02928,2024-10-14,Customer_14,Electronics,Printer,9,10482.43,94341.87,14015.66,East,Bhubaneswar,COD,3.1
ORD02929,2024-10-18,Customer_61,Office Supplies,Printer Paper,7,1136.01,7952.07,2171.46,South,Kochi,UPI,3.6
ORD02930,2024-11-24,Customer_40,Electronics,Printer,5,9689.49,48447.45,7317.48,East,Patna,Net Banking,4.5
ORD02931,2025-01-15,Customer_82,Furniture,Chair,7,12467.55,87272.85,17428.42,North,Jaipur,COD,1.5
ORD02932,2024-02-25,Customer_94,Furniture,Table,8,15285.51,122284.08,26854.91,South,Bangalore,COD,1.1
ORD02933,2024-11-22,Customer_78,Furniture,Desk,10,14345.94,143459.4,32606.64,East,Bhubaneswar,UPI,2.8
ORD02934,2024-12-10,Customer_86,Office Supplies,Folder,8,116.26,930.08,375.17,East,Patna,COD,2.3
ORD02935,2024-06-05,Customer_89,Office Supplies,Pen,9,53.32,479.88,249.26,West,Surat,UPI,3.0
ORD02936,2025-03-26,Customer_4,Electronics,Laptop,8,57941.5,463532.0,52506.94,West,Mumbai,Card,2.3
ORD02937,2024-04-11,Customer_31,Office Supplies,Notebook,7,195.97,1371.79,519.79,West,Pune,Net Banking,2.1
ORD02938,2025-01-07,Customer_98,Electronics,Mouse,9,1199.18,10792.62,3949.56,East,Bhubaneswar,Card,1.9
ORD02939,2024-12-09,Customer_37,Electronics,Mouse,3,1538.22,4614.66,1563.51,East,Bhubaneswar,Net Banking,4.2
ORD02940,2024-03-06,Customer_63,Office Supplies,Highlighter,10,109.7,1097.0,506.05,South,Bangalore,Card,2.1
ORD02941,2024-06-09,Customer_58,Electronics,Tablet,1,27554.8,27554.8,4756.56,West,Ahmedabad,Net Banking,2.4
ORD02942,2024-04-09,Customer_34,Electronics,Monitor,7,9611.56,67280.92,9088.88,North,Delhi,COD,4.9
ORD02943,2024-10-09,Customer_77,Furniture,Cupboard,7,7778.93,54452.51,8146.48,East,Guwahati,Card,4.7
ORD02944,2024-07-26,Customer_22,Electronics,Monitor,7,14473.34,101313.38,14817.69,West,Mumbai,UPI,4.6
ORD02945,2024-12-21,Customer_1,Electronics,Headphones,7,5144.55,36011.85,8828.48,North,Lucknow,Net Banking,2.0
ORD02946,2024-07-27,Customer_55,Furniture,Table,6,11290.12,67740.72,11046.03,East,Patna,Card,3.8
ORD02947,2025-02-10,Customer_18,Electronics,Printer,9,14085.73,126771.57,19057.55,West,Surat,Card,1.9
ORD02948,2024-01-15,Customer_32,Furniture,Sofa,5,43918.71,219593.55,47138.74,South,Chennai,Card,3.8
ORD02949,2024-04-04,Customer_73,Furniture,Cupboard,7,27244.8,190713.6,33139.99,West,Pune,Card,1.6
ORD02950,2024-01-20,Customer_60,Furniture,Table,7,3666.93,25668.51,5297.87,East,Kolkata,COD,3.6
ORD02951,2025-03-10,Customer_79,Electronics,Mobile,3,9624.26,28872.78,4689.87,East,Kolkata,Card,2.0
ORD02952,2025-01-07,Customer_25,Electronics,Printer,3,18685.47,56056.41,7452.34,West,Surat,UPI,3.2
ORD02953,2025-02-04,Customer_44,Office Supplies,Marker,10,48.36,483.6,229.8,South,Chennai,Card,1.4
ORD02954,2025-03-19,Customer_17,Electronics,Laptop,3,40400.18,121200.54,13947.05,West,Mumbai,UPI,4.6
ORD02955,2024-06-10,Customer_42,Electronics,Headphones,5,3545.64,17728.2,4729.25,West,Surat,Net Banking,3.5
ORD02956,2024-04-09,Customer_85,Furniture,Bookshelf,9,11335.32,102017.88,18743.58,West,Pune,Card,1.6
ORD02957,2024-05-29,Customer_54,Office Supplies,Notebook,7,294.01,2058.07,829.82,North,Chandigarh,Net Banking,2.7
ORD02958,2024-10-17,Customer_3,Furniture,Cupboard,5,17276.74,86383.7,12161.83,East,Bhubaneswar,COD,4.3
ORD02959,2025-02-22,Customer_60,Office Supplies,Folder,3,148.11,444.33,180.14,East,Guwahati,Net Banking,1.7
ORD02960,2024-05-13,Customer_90,Electronics,Printer,8,12422.27,99378.16,16334.63,West,Ahmedabad,UPI,2.8
ORD02961,2024-01-28,Customer_79,Office Supplies,Printer Paper,8,861.72,6893.76,2182.06,West,Ahmedabad,COD,1.3
ORD02962,2024-11-02,Customer_19,Office Supplies,Highlighter,3,71.86,215.58,97.8,South,Bangalore,Card,3.1
ORD02963,2024-06-23,Customer_10,Furniture,Bookshelf,5,3195.26,15976.3,2901.47,North,Jaipur,Card,4.5
ORD02964,2024-09-20,Customer_10,Office Supplies,Folder,7,153.87,1077.09,445.77,North,Lucknow,UPI,4.2
ORD02965,2024-07-07,Customer_75,Office Supplies,Folder,8,194.8,1558.4,661.75,West,Ahmedabad,UPI,1.6
ORD02966,2024-05-01,Customer_35,Office Supplies,Marker,5,44.04,220.2,101.53,North,Chandigarh,Net Banking,3.7
ORD02967,2024-10-11,Customer_67,Electronics,Mouse,10,1930.61,19306.1,7309.8,North,Delhi,Net Banking,3.2
ORD02968,2024-12-16,Customer_14,Furniture,Chair,1,14458.51,14458.51,2844.95,North,Jaipur,COD,2.9
ORD02969,2024-01-29,Customer_8,Furniture,Desk,8,17275.01,138200.08,29501.83,North,Jaipur,COD,4.3
ORD02970,2024-11-01,Customer_20,Furniture,Desk,9,15737.59,141638.31,30299.35,South,Kochi,COD,2.8
ORD02971,2024-01-18,Customer_61,Office Supplies,Printer Paper,1,693.03,693.03,189.92,West,Mumbai,UPI,1.2
ORD02972,2024-01-25,Customer_37,Electronics,Mobile,1,38513.54,38513.54,5804.35,West,Ahmedabad,Card,2.4
ORD02973,2024-12-11,Customer_61,Office Supplies,Highlighter,10,42.83,428.3,194.84,South,Hyderabad,Card,3.5
ORD02974,2025-03-16,Customer_77,Furniture,Cupboard,8,21860.97,174887.76,31346.39,West,Ahmedabad,Net Banking,3.6
ORD02975,2024-03-18,Customer_88,Furniture,Table,5,15302.66,76513.3,13008.78,West,Ahmedabad,COD,3.7
ORD02976,2024-06-27,Customer_6,Office Supplies,Printer Paper,5,400.06,2000.3,574.19,South,Chennai,Card,2.8
ORD02977,2024-11-09,Customer_55,Office Supplies,Scissors,4,210.51,842.04,334.17,North,Chandigarh,Card,4.5
ORD02978,2024-07-11,Customer_41,Furniture,Bookshelf,9,3152.12,28369.08,6257.19,West,Surat,UPI,4.3
ORD02979,2024-07-04,Customer_51,Furniture,Sofa,5,39935.58,199677.9,38495.02,North,Jaipur,Net Banking,3.5
ORD02980,2024-04-18,Customer_22,Office Supplies,Pen,10,95.72,957.2,479.49,East,Patna,Net Banking,3.0
ORD02981,2024-10-16,Customer_34,Furniture,Bookshelf,8,4554.92,36439.36,7282.12,North,Lucknow,COD,1.8
ORD02982,2024-02-25,Customer_12,Furniture,Wardrobe,3,39168.46,117505.38,23994.39,South,Bangalore,UPI,4.6
ORD02983,2024-09-18,Customer_22,Office Supplies,Notebook,9,112.57,1013.13,416.04,East,Kolkata,Net Banking,3.4
ORD02984,2025-02-23,Customer_26,Electronics,Headphones,2,8001.12,16002.24,3721.78,East,Guwahati,COD,3.9
ORD02985,2024-05-15,Customer_64,Office Supplies,Printer Paper,3,477.36,1432.08,460.42,North,Delhi,Card,2.4
ORD02986,2025-02-25,Customer_71,Office Supplies,Stapler,6,342.73,2056.38,759.98,North,Lucknow,COD,4.7
ORD02987,2025-01-08,Customer_50,Electronics,Monitor,8,29350.08,234800.64,31773.95,North,Lucknow,Net Banking,2.8
ORD02988,2024-10-07,Customer_24,Electronics,Tablet,8,38752.32,310018.56,49264.04,South,Hyderabad,Net Banking,3.7
ORD02989,2024-01-25,Customer_19,Electronics,Tablet,8,15494.85,123958.8,18613.27,West,Mumbai,Net Banking,2.4
ORD02990,2024-11-28,Customer_70,Office Supplies,Stapler,7,552.79,3869.53,1355.14,West,Surat,COD,3.4
ORD02991,2025-03-28,Customer_9,Office Supplies,Highlighter,5,56.24,281.2,135.19,West,Ahmedabad,COD,4.0
ORD02992,2024-10-24,Customer_1,Electronics,Tablet,10,37786.13,377861.3,52209.68,North,Delhi,Card,2.7
ORD02993,2024-12-23,Customer_32,Office Supplies,Scissors,8,166.5,1332.0,545.4,West,Pune,Card,2.0
ORD02994,2025-02-07,Customer_32,Office Supplies,Notebook,5,260.37,1301.85,522.93,North,Chandigarh,Net Banking,2.9
ORD02995,2024-07-03,Customer_52,Furniture,Bookshelf,2,11211.22,22422.44,4130.09,East,Guwahati,COD,3.2
ORD02996,2024-11-10,Customer_41,Electronics,Monitor,8,7649.13,61193.04,8881.14,South,Chennai,Net Banking,3.1
ORD02997,2024-06-02,Customer_28,Electronics,Mobile,3,37675.23,113025.69,20002.23,West,Mumbai,Card,2.0
ORD02998,2024-03-23,Customer_46,Furniture,Bookshelf,2,7368.96,14737.92,3214.99,South,Kochi,Net Banking,2.2
ORD02999,2024-12-23,Customer_24,Furniture,Desk,3,16761.95,50285.85,9181.31,North,Delhi,UPI,3.0
ORD03000,2024-06-01,Customer_66,Office Supplies,Highlighter,7,30.08,210.56,103.56,North,Jaipur,Net Banking,3.5
ORD03001,2025-03-02,Customer_4,Furniture,Cupboard,4,13840.99,55363.96,8834.22,West,Surat,Net Banking,1.3
ORD03002,2024-09-24,Customer_6,Electronics,Monitor,2,28577.26,57154.52,9995.88,East,Bhubaneswar,COD,2.7
ORD03003,2025-01-24,Customer_65,Furniture,Wardrobe,10,37514.96,375149.6,73658.09,East,Guwahati,Net Banking,1.7
ORD03004,2024-12-08,Customer_22,Electronics,Tablet,6,14623.46,87740.76,12683.13,West,Mumbai,Card,4.4
ORD03005,2024-04-16,Customer_67,Office Supplies,Highlighter,4,116.95,467.8,236.28,North,Chandigarh,COD,4.8
ORD03006,2024-10-04,Customer_19,Furniture,Table,8,10722.24,85777.92,14425.36,South,Kochi,Net Banking,1.7
ORD03007,2024-09-04,Customer_35,Office Supplies,Highlighter,4,39.44,157.76,75.78,West,Mumbai,COD,3.2
ORD03008,2024-04-23,Customer_45,Furniture,Chair,3,13985.09,41955.27,6866.12,North,Jaipur,Net Banking,3.6
ORD03009,2024-11-28,Customer_58,Office Supplies,Scissors,6,361.75,2170.5,782.27,West,Pune,Card,4.4
ORD03010,2024-07-01,Customer_17,Furniture,Bookshelf,5,5305.92,26529.6,5315.99,North,Delhi,COD,1.9
ORD03011,2024-08-17,Customer_21,Furniture,Desk,9,10576.6,95189.4,21462.17,South,Hyderabad,UPI,2.2
ORD03012,2024-09-23,Customer_58,Furniture,Chair,6,8079.52,48477.12,9913.3,South,Bangalore,Card,4.9
ORD03013,2024-10-12,Customer_75,Furniture,Bookshelf,2,3039.99,6079.98,1268.29,North,Lucknow,UPI,2.4
ORD03014,2025-02-06,Customer_2,Furniture,Bookshelf,8,4328.47,34627.76,7045.31,East,Guwahati,Net Banking,2.5
ORD03015,2024-12-30,Customer_10,Furniture,Table,8,13937.77,111502.16,19226.74,East,Guwahati,Card,3.5
ORD03016,2024-08-12,Customer_55,Office Supplies,Stapler,6,497.53,2985.18,1119.68,East,Patna,UPI,1.0
ORD03017,2024-05-22,Customer_5,Electronics,Headphones,10,12764.27,127642.7,33269.99,East,Patna,Card,2.7
ORD03018,2025-01-02,Customer_32,Furniture,Sofa,4,12957.84,51831.36,10248.43,North,Lucknow,UPI,1.9
ORD03019,2024-07-11,Customer_32,Office Supplies,Notebook,9,174.7,1572.3,663.56,North,Chandigarh,Card,3.2
ORD03020,2024-10-03,Customer_47,Furniture,Sofa,9,48753.03,438777.27,85360.51,North,Lucknow,UPI,4.8
ORD03021,2024-03-07,Customer_66,Electronics,Headphones,4,5565.08,22260.32,5509.5,West,Ahmedabad,COD,3.0
ORD03022,2024-07-07,Customer_75,Furniture,Chair,6,12946.75,77680.5,14728.46,East,Guwahati,COD,3.8
ORD03023,2024-07-08,Customer_44,Office Supplies,Printer Paper,6,982.02,5892.12,1807.09,East,Guwahati,Net Banking,1.1
ORD03024,2024-08-14,Customer_47,Furniture,Bookshelf,3,7631.45,22894.35,4988.51,South,Kochi,UPI,2.2
ORD03025,2025-03-12,Customer_8,Furniture,Chair,3,14414.22,43242.66,6826.24,South,Bangalore,Net Banking,1.6
ORD03026,2024-02-04,Customer_48,Furniture,Bookshelf,7,8501.11,59507.77,11055.17,South,Chennai,Card,1.4
ORD03027,2025-02-08,Customer_50,Furniture,Table,3,2960.68,8882.04,1530.11,East,Patna,Card,2.9
ORD03028,2024-03-13,Customer_25,Office Supplies,Printer Paper,1,915.47,915.47,289.72,West,Pune,Net Banking,4.8
ORD03029,2024-05-25,Customer_90,Office Supplies,Scissors,2,325.02,650.04,256.29,South,Hyderabad,Net Banking,1.0
ORD03030,2024-01-12,Customer_92,Electronics,Headphones,5,10015.8,50079.0,13404.04,West,Pune,Net Banking,1.4
ORD03031,2024-10-17,Customer_37,Electronics,Laptop,6,58691.71,352150.26,38391.09,East,Bhubaneswar,UPI,3.8
ORD03032,2024-03-19,Customer_2,Furniture,Cupboard,3,25011.93,75035.79,13455.75,East,Kolkata,Net Banking,2.2
ORD03033,2024-04-29,Customer_91,Electronics,Mobile,5,39122.61,195613.05,37908.18,North,Chandigarh,Net Banking,4.2
ORD03034,2024-08-09,Customer_55,Furniture,Sofa,4,40041.33,160165.32,37020.15,North,Chandigarh,Card,4.6
ORD03035,2024-02-29,Customer_99,Office Supplies,Folder,8,70.67,565.36,248.29,North,Chandigarh,UPI,1.6
ORD03036,2025-03-15,Customer_21,Electronics,Mobile,4,9656.21,38624.84,6465.8,South,Chennai,Net Banking,3.2
ORD03037,2024-04-06,Customer_14,Office Supplies,Notebook,7,125.5,878.5,344.05,North,Jaipur,UPI,4.3
ORD03038,2024-10-14,Customer_20,Office Supplies,Notebook,4,98.05,392.2,154.35,South,Chennai,Card,1.4
ORD03039,2024-12-30,Customer_11,Electronics,Mouse,1,2977.59,2977.59,1126.8,West,Surat,UPI,4.6
ORD03040,2024-01-19,Customer_4,Electronics,Headphones,9,12104.57,108941.13,27098.89,North,Delhi,Net Banking,4.3
ORD03041,2024-05-19,Customer_56,Electronics,Headphones,1,11688.19,11688.19,3262.95,South,Hyderabad,Net Banking,3.4
ORD03042,2024-01-30,Customer_97,Electronics,Printer,9,12121.24,109091.16,14558.26,North,Lucknow,COD,2.8
ORD03043,2025-01-22,Customer_4,Office Supplies,Stapler,3,296.96,890.88,329.21,East,Guwahati,Card,1.5
ORD03044,2025-01-21,Customer_4,Electronics,Printer,1,9731.86,9731.86,1589.49,North,Delhi,COD,4.9
ORD03045,2024-01-07,Customer_36,Electronics,Mouse,7,1377.13,9639.91,3351.79,South,Chennai,Net Banking,3.4
ORD03046,2025-01-27,Customer_60,Furniture,Cupboard,10,11139.11,111391.1,20378.2,West,Surat,Card,1.9
ORD03047,2024-01-14,Customer_9,Electronics,Laptop,6,61374.9,368249.4,33339.15,West,Mumbai,COD,4.5
ORD03048,2024-04-20,Customer_52,Furniture,Bookshelf,4,4496.47,17985.88,3470.77,North,Jaipur,UPI,4.2
ORD03049,2024-09-26,Customer_84,Furniture,Cupboard,5,27042.12,135210.6,23324.19,West,Ahmedabad,Card,3.5
ORD03050,2024-09-09,Customer_42,Electronics,Headphones,10,11250.92,112509.2,30427.41,West,Ahmedabad,Card,1.6
ORD03051,2024-02-27,Customer_15,Office Supplies,Stapler,5,381.45,1907.25,724.63,East,Patna,Card,3.5
ORD03052,2025-01-19,Customer_70,Office Supplies,Folder,5,118.29,591.45,236.52,North,Chandigarh,Card,2.7
ORD03053,2024-04-08,Customer_69,Office Supplies,Marker,7,178.05,1246.35,586.37,West,Pune,Card,4.8
ORD03054,2024-06-08,Customer_36,Electronics,Laptop,7,45320.17,317241.19,35482.01,East,Bhubaneswar,COD,2.7
ORD03055,2024-02-15,Customer_30,Office Supplies,Folder,2,96.79,193.58,81.2,West,Ahmedabad,Card,1.2
ORD03056,2024-01-20,Customer_66,Electronics,Printer,3,13626.31,40878.93,5675.92,East,Patna,UPI,2.0
ORD03057,2024-08-12,Customer_91,Furniture,Chair,5,6555.1,32775.5,5072.61,North,Delhi,Card,3.2
ORD03058,2024-03-01,Customer_4,Furniture,Bookshelf,2,2726.92,5453.84,1158.07,South,Kochi,UPI,2.2
ORD03059,2025-01-18,Customer_44,Electronics,Mouse,9,1940.44,17463.96,6007.26,North,Delhi,UPI,4.1
ORD03060,2024-07-22,Customer_97,Furniture,Bookshelf,6,11097.67,66586.02,12686.43,East,Guwahati,Card,2.5
ORD03061,2024-01-14,Customer_87,Furniture,Wardrobe,8,10864.16,86913.28,15298.05,South,Kochi,Card,2.2
ORD03062,2024-07-29,Customer_30,Furniture,Bookshelf,6,10476.0,62856.0,12649.79,East,Patna,COD,1.1
ORD03063,2024-04-22,Customer_61,Electronics,Mobile,3,14391.89,43175.67,8485.15,North,Jaipur,COD,4.2
ORD03064,2024-07-18,Customer_85,Furniture,Bookshelf,8,9437.45,75499.6,17227.14,South,Chennai,Card,3.1
ORD03065,2025-01-01,Customer_47,Electronics,Keyboard,10,1371.55,13715.5,3727.36,West,Mumbai,UPI,2.6
ORD03066,2025-03-14,Customer_68,Electronics,Mobile,7,41748.18,292237.26,57700.27,North,Chandigarh,UPI,2.0
ORD03067,2024-12-19,Customer_63,Office Supplies,Printer Paper,8,1275.54,10204.32,2775.94,East,Bhubaneswar,COD,1.7
ORD03068,2024-06-30,Customer_96,Office Supplies,Scissors,5,333.96,1669.8,643.93,East,Kolkata,Net Banking,2.1
ORD03069,2025-01-19,Customer_90,Furniture,Sofa,3,51765.34,155296.02,38646.7,East,Patna,COD,4.4
ORD03070,2024-01-07,Customer_96,Furniture,Wardrobe,8,18969.44,151755.52,28838.01,West,Pune,UPI,2.7
ORD03071,2025-02-04,Customer_41,Office Supplies,Pen,5,52.84,264.2,133.37,West,Pune,Net Banking,3.8
ORD03072,2024-10-09,Customer_55,Office Supplies,Stapler,2,680.47,1360.94,493.61,South,Bangalore,Card,4.3
ORD03073,2024-08-26,Customer_92,Furniture,Bookshelf,1,2530.21,2530.21,522.99,West,Mumbai,UPI,1.5
ORD03074,2024-05-02,Customer_100,Office Supplies,Printer Paper,7,1442.45,10097.15,3173.13,East,Guwahati,UPI,4.4
ORD03075,2024-11-22,Customer_45,Office Supplies,Printer Paper,5,508.48,2542.4,794.09,East,Kolkata,Card,2.3
ORD03076,2024-12-31,Customer_85,Electronics,Headphones,3,10443.04,31329.12,8414.4,South,Kochi,Net Banking,4.4
ORD03077,2024-06-15,Customer_59,Furniture,Cupboard,1,27957.6,27957.6,4609.46,North,Chandigarh,COD,2.1
ORD03078,2025-01-08,Customer_60,Office Supplies,Highlighter,6,87.29,523.74,239.76,North,Delhi,UPI,4.3
ORD03079,2024-08-01,Customer_52,Electronics,Tablet,8,31831.64,254653.12,34950.96,North,Delhi,UPI,1.3
ORD03080,2024-05-03,Customer_59,Furniture,Table,2,17989.74,35979.48,7605.18,West,Mumbai,UPI,4.0
ORD03081,2025-01-09,Customer_24,Furniture,Wardrobe,5,35941.21,179706.05,34030.64,East,Bhubaneswar,Net Banking,4.9
ORD03082,2024-09-10,Customer_61,Electronics,Printer,9,15120.36,136083.24,22899.72,West,Ahmedabad,COD,1.0
ORD03083,2024-03-21,Customer_94,Office Supplies,Pen,4,34.16,136.64,71.86,South,Bangalore,UPI,4.0
ORD03084,2024-01-31,Customer_53,Office Supplies,Notebook,7,170.77,1195.39,511.98,South,Hyderabad,COD,3.7
ORD03085,2024-10-08,Customer_83,Office Supplies,Notebook,6,277.64,1665.84,700.68,South,Kochi,Card,4.3
ORD03086,2024-09-28,Customer_99,Furniture,Sofa,5,30125.55,150627.75,36077.82,North,Jaipur,Card,4.9
ORD03087,2024-10-30,Customer_32,Office Supplies,Notebook,8,52.41,419.28,174.18,North,Chandigarh,UPI,2.8
ORD03088,2024-04-25,Customer_97,Furniture,Cupboard,7,23786.5,166505.5,32693.89,North,Jaipur,Card,1.1
ORD03089,2024-12-21,Customer_39,Office Supplies,Notebook,9,117.83,1060.47,402.21,South,Bangalore,COD,3.0
ORD03090,2024-08-31,Customer_35,Office Supplies,Highlighter,10,73.28,732.8,332.37,West,Pune,Net Banking,3.7
ORD03091,2024-12-12,Customer_77,Furniture,Sofa,3,31353.53,94060.59,20101.69,East,Guwahati,Net Banking,1.4
ORD03092,2024-06-28,Customer_6,Office Supplies,Stapler,10,326.44,3264.4,1137.96,North,Jaipur,UPI,4.4
ORD03093,2024-04-01,Customer_29,Electronics,Tablet,3,11830.3,35490.9,5545.37,East,Bhubaneswar,COD,3.4
ORD03094,2024-07-09,Customer_2,Electronics,Headphones,5,5834.39,29171.95,8085.93,South,Kochi,COD,1.9
ORD03095,2024-02-14,Customer_19,Office Supplies,Notebook,1,233.11,233.11,89.43,West,Ahmedabad,COD,3.1
ORD03096,2024-03-05,Customer_26,Office Supplies,Stapler,7,634.01,4438.07,1518.2,East,Guwahati,Net Banking,3.8
ORD03097,2024-07-23,Customer_27,Furniture,Wardrobe,6,34898.0,209388.0,44554.51,North,Delhi,COD,3.4
ORD03098,2024-03-17,Customer_21,Electronics,Monitor,4,11993.29,47973.16,6499.04,West,Surat,Net Banking,3.8
ORD03099,2024-06-21,Customer_30,Office Supplies,Marker,4,109.51,438.04,188.62,West,Pune,Card,1.4
ORD03100,2024-12-01,Customer_5,Electronics,Printer,9,15393.9,138545.1,17835.14,North,Delhi,Card,2.0
ORD03101,2024-04-10,Customer_69,Electronics,Printer,4,7866.31,31465.24,5135.55,North,Lucknow,UPI,3.5
ORD03102,2024-03-06,Customer_71,Office Supplies,Marker,7,134.23,939.61,449.22,East,Patna,Net Banking,3.6
ORD03103,2025-02-14,Customer_88,Office Supplies,Notebook,4,159.97,639.88,259.5,East,Guwahati,Net Banking,4.0
ORD03104,2024-11-30,Customer_91,Office Supplies,Pen,10,102.22,1022.2,513.57,West,Surat,COD,2.2
ORD03105,2024-10-03,Customer_86,Furniture,Table,2,7882.39,15764.78,3152.03,East,Bhubaneswar,Card,2.9
ORD03106,2025-02-25,Customer_78,Electronics,Mouse,6,856.9,5141.4,1690.12,East,Kolkata,COD,1.8
ORD03107,2024-10-11,Customer_74,Furniture,Cupboard,5,23145.69,115728.45,17124.01,East,Bhubaneswar,Card,3.5
ORD03108,2024-02-11,Customer_22,Electronics,Headphones,9,13075.12,117676.08,30673.82,West,Surat,Net Banking,1.1
ORD03109,2025-01-07,Customer_2,Electronics,Keyboard,6,4007.2,24043.2,7473.98,West,Ahmedabad,UPI,1.5
ORD03110,2024-06-01,Customer_12,Furniture,Sofa,1,30163.62,30163.62,6559.52,West,Surat,COD,2.7
ORD03111,2024-11-11,Customer_1,Furniture,Wardrobe,3,25904.44,77713.32,14105.16,West,Pune,UPI,4.6
ORD03112,2024-03-19,Customer_73,Electronics,Keyboard,3,4354.32,13062.96,3825.72,South,Bangalore,UPI,2.3
ORD03113,2024-04-26,Customer_77,Furniture,Desk,4,15600.74,62402.96,14299.47,West,Ahmedabad,Net Banking,3.5
ORD03114,2024-07-04,Customer_84,Furniture,Chair,6,16181.75,97090.5,16229.63,South,Bangalore,COD,4.1
ORD03115,2024-01-28,Customer_12,Furniture,Desk,1,14298.05,14298.05,2617.0,North,Jaipur,Card,4.0
ORD03116,2025-01-15,Customer_50,Electronics,Monitor,7,22444.06,157108.42,20940.48,West,Pune,Card,2.4
ORD03117,2024-09-15,Customer_28,Office Supplies,Highlighter,3,143.12,429.36,198.48,South,Hyderabad,COD,2.1
ORD03118,2024-01-18,Customer_67,Office Supplies,Pen,1,121.57,121.57,61.37,West,Surat,UPI,2.2
ORD03119,2024-07-30,Customer_97,Furniture,Sofa,4,58808.13,235232.52,55221.56,North,Jaipur,Net Banking,2.2
ORD03120,2024-05-23,Customer_56,Furniture,Wardrobe,9,19436.93,174932.37,31799.91,South,Kochi,UPI,2.9
ORD03121,2025-01-29,Customer_72,Electronics,Laptop,2,85107.43,170214.86,18307.99,South,Kochi,Net Banking,3.6
ORD03122,2024-08-02,Customer_39,Electronics,Laptop,8,78876.58,631012.64,83890.82,East,Patna,COD,4.8
